arm,tag,seed,step,stable,violations,loss,cost_usd,epsilon,sigma,bond_length_nm,bond_k,angle_deg,angle_k
BO in LLM-elicited bounds,gp_llm_box,2,149,False,blowup,,0.002678,1.5,0.4,0.36,4500.0,100.0,10.0
BO in LLM-elicited bounds,gp_llm_box,2,150,False,blowup,,0.002754,1.5,0.347789,0.336166,2888.39839,129.037668,120.0
BO in LLM-elicited bounds,gp_llm_box,3,1,True,,1.811209307085936,0.078879,1.7829,0.373995,0.262133,2906.451912,125.349593,16.968541
BO in LLM-elicited bounds,gp_llm_box,3,2,True,,0.8455178616542331,0.048666,4.279295,0.304537,0.295317,1597.634931,120.526494,66.726772
BO in LLM-elicited bounds,gp_llm_box,3,3,True,,0.40738337691900584,0.045955,3.109443,0.345277,0.280636,2970.493885,115.945366,62.733815
BO in LLM-elicited bounds,gp_llm_box,3,4,False,blowup,,0.010682,5.07226,0.361842,0.252061,1328.054118,118.867759,99.937566
BO in LLM-elicited bounds,gp_llm_box,3,5,True,,1.7463993861747598,0.047071,4.648554,0.361357,0.252312,1968.338812,132.640665,93.556531
BO in LLM-elicited bounds,gp_llm_box,3,6,True,,3.1234241974235073,0.04695,4.150745,0.377107,0.331123,2184.261507,104.361607,94.860741
BO in LLM-elicited bounds,gp_llm_box,3,7,True,,0.9782438142520438,0.047438,3.283602,0.326234,0.301609,2492.129054,146.88501,48.209876
BO in LLM-elicited bounds,gp_llm_box,3,8,True,,1.9255385128668736,0.04516,4.804512,0.34216,0.26426,1918.375364,146.807315,48.546978
BO in LLM-elicited bounds,gp_llm_box,3,9,True,,1.2641348856455341,0.047474,3.522296,0.381803,0.270697,4225.211303,116.084737,33.486522
BO in LLM-elicited bounds,gp_llm_box,3,10,True,,0.5684050490982288,0.047453,1.964866,0.2986,0.316562,2019.414015,120.975736,70.241655
BO in LLM-elicited bounds,gp_llm_box,3,11,True,,1.1187922439925653,0.04502,2.530495,0.294682,0.311697,3454.661597,100.654037,120.0
BO in LLM-elicited bounds,gp_llm_box,3,12,False,blowup,,0.024536,3.691094,0.355416,0.334792,809.301733,145.131151,15.0
BO in LLM-elicited bounds,gp_llm_box,3,13,False,blowup,,0.006387,5.5,0.33899,0.25,800.0,109.321504,15.0
BO in LLM-elicited bounds,gp_llm_box,3,14,False,blowup,,0.002655,4.696394,0.372888,0.25871,905.011962,132.00631,114.943755
BO in LLM-elicited bounds,gp_llm_box,3,15,True,,1.9562338119640856,0.047771,2.272009,0.39,0.2741,2874.317043,132.614712,18.444659
BO in LLM-elicited bounds,gp_llm_box,3,16,True,,1.10858020755224,0.046529,3.877562,0.325997,0.252689,1949.633989,147.08473,116.298038
BO in LLM-elicited bounds,gp_llm_box,3,17,True,,0.42554678612153807,0.046145,2.703077,0.337392,0.279718,3243.673468,114.577553,55.019043
BO in LLM-elicited bounds,gp_llm_box,3,18,False,blowup,,0.007335,5.5,0.29,0.35,800.0,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,3,19,False,blowup,,0.006695,5.427985,0.385328,0.35,800.0,158.0,28.221088
BO in LLM-elicited bounds,gp_llm_box,3,20,True,,0.8132997030111577,0.046066,1.779426,0.29176,0.301321,3513.577971,120.030109,90.622333
BO in LLM-elicited bounds,gp_llm_box,3,21,True,,1.1804710174837307,0.048088,1.5,0.29,0.35,800.0,102.221829,89.899667
BO in LLM-elicited bounds,gp_llm_box,3,22,False,blowup,,0.003156,5.5,0.39,0.287716,800.0,136.025212,110.458454
BO in LLM-elicited bounds,gp_llm_box,3,23,True,,0.8232986749655461,0.045604,3.188773,0.324346,0.300739,2977.249752,112.243361,38.67426
BO in LLM-elicited bounds,gp_llm_box,3,24,True,,0.6781292721946912,0.045847,3.107863,0.317035,0.276731,3299.326983,114.134635,40.260251
BO in LLM-elicited bounds,gp_llm_box,3,25,True,,0.2875329472226808,0.046265,3.09433,0.35004,0.27613,2969.445372,116.896411,68.359829
BO in LLM-elicited bounds,gp_llm_box,3,26,True,,0.8623489424082982,0.048231,3.071496,0.302208,0.33965,2968.127283,117.670713,49.004403
BO in LLM-elicited bounds,gp_llm_box,3,27,True,,2.70709746957393,0.047305,2.971409,0.388284,0.281858,2982.676266,132.08813,102.561963
BO in LLM-elicited bounds,gp_llm_box,3,28,True,,0.7453933144238006,0.045367,2.883315,0.352713,0.25,2973.959703,110.690282,72.91708
BO in LLM-elicited bounds,gp_llm_box,3,29,True,,2.6611643233558304,0.045489,2.842113,0.369247,0.298609,3481.473826,116.95657,76.188126
BO in LLM-elicited bounds,gp_llm_box,3,30,True,,0.9087171404181216,0.047627,2.66141,0.316375,0.254735,3160.54507,110.140204,93.155389
BO in LLM-elicited bounds,gp_llm_box,3,31,True,,0.8061785118002907,0.045396,3.274986,0.339159,0.287015,3024.262756,131.622659,15.0
BO in LLM-elicited bounds,gp_llm_box,3,32,True,,1.3314734740366894,0.044565,3.097217,0.384691,0.25,2980.130403,120.856774,85.864629
BO in LLM-elicited bounds,gp_llm_box,3,33,True,,2.9829669825953666,0.046816,5.5,0.340995,0.295148,3387.364201,144.358072,15.0
BO in LLM-elicited bounds,gp_llm_box,3,34,True,,0.5839040720326432,0.047404,3.048102,0.349395,0.274239,2971.165096,111.367449,41.963464
BO in LLM-elicited bounds,gp_llm_box,3,35,True,,0.6319262771424274,0.045805,2.963175,0.341431,0.27373,2976.57663,134.8532,91.125263
BO in LLM-elicited bounds,gp_llm_box,3,36,True,,0.3963831264241915,0.044725,2.76731,0.341862,0.275354,2990.277432,110.699945,93.398567
BO in LLM-elicited bounds,gp_llm_box,3,37,True,,0.8921838339178092,0.045051,3.02248,0.339306,0.272944,2936.511378,102.059478,112.373945
BO in LLM-elicited bounds,gp_llm_box,3,38,True,,0.2809750275857054,0.045007,2.866749,0.341364,0.273829,2914.440145,119.420859,99.724566
BO in LLM-elicited bounds,gp_llm_box,3,39,True,,0.4169512514132804,0.045036,2.842046,0.340657,0.273796,2900.775763,120.099937,89.683746
BO in LLM-elicited bounds,gp_llm_box,3,40,True,,0.2821304676084249,0.044926,3.02561,0.348814,0.275303,2970.9926,118.495706,74.764416
BO in LLM-elicited bounds,gp_llm_box,3,41,False,blowup,,0.00294,1.5,0.29,0.308018,2315.046319,137.061966,101.998562
BO in LLM-elicited bounds,gp_llm_box,3,42,False,blowup,,0.004628,5.5,0.367561,0.25,931.587572,108.296003,15.440027
BO in LLM-elicited bounds,gp_llm_box,3,43,True,,0.15844054637652627,0.045034,2.884955,0.345755,0.275208,3071.396584,119.55295,36.89133
BO in LLM-elicited bounds,gp_llm_box,3,44,True,,0.34129554680161533,0.04579,2.656265,0.345454,0.273469,3140.771367,119.982463,53.598076
BO in LLM-elicited bounds,gp_llm_box,3,45,True,,0.8012394115961846,0.045219,2.747598,0.319721,0.313225,800.0,144.559293,70.578158
BO in LLM-elicited bounds,gp_llm_box,3,46,True,,0.8143591769907638,0.04591,2.437775,0.304932,0.28457,2130.339495,132.144998,92.550828
BO in LLM-elicited bounds,gp_llm_box,3,47,True,,0.8422513045722088,0.04873,2.862752,0.29,0.341359,1843.512652,147.482472,48.498316
BO in LLM-elicited bounds,gp_llm_box,3,48,True,,1.537712908445902,0.045413,4.310784,0.358767,0.25,800.0,109.480509,50.949633
BO in LLM-elicited bounds,gp_llm_box,3,49,True,,0.44016568586721705,0.045341,3.045624,0.34495,0.270539,3154.563099,119.190265,21.294938
BO in LLM-elicited bounds,gp_llm_box,3,50,True,,0.3398712439367118,0.045959,2.760558,0.346019,0.280728,2889.319352,121.594309,36.470291
BO in LLM-elicited bounds,gp_llm_box,3,51,True,,0.572836796474914,0.045363,1.81892,0.322101,0.29328,3175.548721,126.739572,48.317411
BO in LLM-elicited bounds,gp_llm_box,3,52,False,blowup,,0.002451,5.5,0.366711,0.25,800.0,144.59329,105.415288
BO in LLM-elicited bounds,gp_llm_box,3,53,True,,0.604242769408068,0.04573,2.152028,0.341661,0.275672,3018.370291,119.857286,61.15433
BO in LLM-elicited bounds,gp_llm_box,3,54,True,,1.958737733044131,0.049451,4.795217,0.32899,0.35,800.0,158.0,26.885133
BO in LLM-elicited bounds,gp_llm_box,3,55,True,,0.969086976244125,0.045892,1.5,0.313253,0.338485,2370.700669,136.309932,25.972224
BO in LLM-elicited bounds,gp_llm_box,3,56,False,blowup,,0.00351,5.5,0.29,0.272652,800.0,100.0,79.671119
BO in LLM-elicited bounds,gp_llm_box,3,57,False,blowup,,0.002538,1.805306,0.30947,0.272964,4172.064701,145.051499,57.315839
BO in LLM-elicited bounds,gp_llm_box,3,58,False,blowup,,0.002915,2.29403,0.356468,0.333827,800.0,158.0,69.631188
BO in LLM-elicited bounds,gp_llm_box,3,59,False,blowup,,0.01041,3.817392,0.29,0.304049,800.0,100.0,93.128306
BO in LLM-elicited bounds,gp_llm_box,3,60,False,blowup,,0.003631,3.972355,0.29,0.25,800.0,133.516342,104.644167
BO in LLM-elicited bounds,gp_llm_box,3,61,True,,1.5023468428378233,0.049506,1.688511,0.29,0.264743,800.0,158.0,73.07695
BO in LLM-elicited bounds,gp_llm_box,3,62,False,blowup,,0.002934,5.5,0.29,0.25,800.0,142.652336,103.812183
BO in LLM-elicited bounds,gp_llm_box,3,63,False,blowup,,0.002895,1.5,0.29,0.327667,4500.0,158.0,59.428158
BO in LLM-elicited bounds,gp_llm_box,3,64,True,,0.9475227267648294,0.050546,2.61455,0.29,0.297272,3543.578911,158.0,53.120606
BO in LLM-elicited bounds,gp_llm_box,3,65,True,,0.5173442878084042,0.046727,2.42656,0.330019,0.298158,3996.891496,153.540748,27.578685
BO in LLM-elicited bounds,gp_llm_box,3,66,True,,0.4907120565906732,0.04698,2.876067,0.344047,0.329651,800.0,142.882088,25.326562
BO in LLM-elicited bounds,gp_llm_box,3,67,True,,0.4869636625719551,0.047454,2.66492,0.343456,0.291213,2016.463253,113.958988,44.785507
BO in LLM-elicited bounds,gp_llm_box,3,68,False,blowup,,0.037743,4.451438,0.29,0.25,2788.780792,119.568821,31.58903
BO in LLM-elicited bounds,gp_llm_box,3,69,True,,1.0341088070553845,0.050345,2.269604,0.340198,0.35,800.0,132.814796,69.791647
BO in LLM-elicited bounds,gp_llm_box,3,70,True,,1.3053215219185805,0.050331,1.5,0.319453,0.314323,4500.0,101.150224,16.403823
BO in LLM-elicited bounds,gp_llm_box,3,71,True,,1.015113306098276,0.047199,4.85674,0.29,0.330157,2818.007456,100.508929,64.287245
BO in LLM-elicited bounds,gp_llm_box,3,72,False,blowup,,0.002805,2.963708,0.349829,0.301846,800.0,131.262325,98.588614
BO in LLM-elicited bounds,gp_llm_box,3,73,True,,4.247293218236268,0.047119,5.317452,0.379804,0.25,800.0,157.31026,110.350108
BO in LLM-elicited bounds,gp_llm_box,3,74,False,blowup,,0.003021,3.074604,0.34741,0.306373,4500.0,140.375147,114.016277
BO in LLM-elicited bounds,gp_llm_box,3,75,True,,1.277271951913186,0.049067,3.28275,0.347115,0.25,3408.47937,109.464371,62.7314
BO in LLM-elicited bounds,gp_llm_box,3,76,True,,0.3767914231780253,0.047659,2.583744,0.348102,0.25,4500.0,116.781002,117.167883
BO in LLM-elicited bounds,gp_llm_box,3,77,True,,0.9871048078032684,0.04794,1.5,0.335719,0.25,3526.249016,112.822214,83.326844
BO in LLM-elicited bounds,gp_llm_box,3,78,True,,2.407744187436836,0.046883,5.5,0.379914,0.25,2370.754081,128.143685,30.192052
BO in LLM-elicited bounds,gp_llm_box,3,79,True,,0.5761902273645445,0.047711,2.251473,0.342646,0.266376,4500.0,134.903291,81.262616
BO in LLM-elicited bounds,gp_llm_box,3,80,False,blowup,,0.003463,4.739863,0.365753,0.268268,800.0,123.141119,120.0
BO in LLM-elicited bounds,gp_llm_box,3,81,True,,0.6445838204949764,0.048788,4.551508,0.347535,0.299943,2762.856007,123.287371,57.76441
BO in LLM-elicited bounds,gp_llm_box,3,82,True,,1.2708462035830137,0.047678,2.373847,0.348059,0.305339,2828.14724,130.616699,107.866374
BO in LLM-elicited bounds,gp_llm_box,3,83,True,,0.8723122788394926,0.048444,3.663666,0.341602,0.278171,2804.896939,117.59389,112.860214
BO in LLM-elicited bounds,gp_llm_box,3,84,True,,0.2089760597519549,0.048212,2.820734,0.347127,0.272181,2770.250905,119.770636,90.825018
BO in LLM-elicited bounds,gp_llm_box,3,85,False,blowup,,0.0087,5.221904,0.362639,0.251497,800.0,108.003978,29.805925
BO in LLM-elicited bounds,gp_llm_box,3,86,True,,0.3869807859976608,0.048845,2.673714,0.323039,0.300546,4500.0,136.028004,45.752532
BO in LLM-elicited bounds,gp_llm_box,3,87,True,,0.49472979776203685,0.050284,2.575736,0.323611,0.323651,4500.0,152.703692,58.608277
BO in LLM-elicited bounds,gp_llm_box,3,88,True,,0.6137853836191669,0.051489,2.202528,0.321736,0.301738,4500.0,145.882474,95.09702
BO in LLM-elicited bounds,gp_llm_box,3,89,True,,0.24322748370943081,0.049177,2.80317,0.347287,0.271486,2570.863174,119.093056,75.78004
BO in LLM-elicited bounds,gp_llm_box,3,90,True,,1.2870927755186394,0.048594,4.910824,0.341113,0.314395,2098.396713,114.435873,73.757672
BO in LLM-elicited bounds,gp_llm_box,3,91,False,blowup,,0.013546,4.818094,0.29,0.25,996.23723,113.50849,113.470721
BO in LLM-elicited bounds,gp_llm_box,3,92,True,,0.7150807352611852,0.048808,2.092281,0.324724,0.283858,1040.545855,105.842288,49.617653
BO in LLM-elicited bounds,gp_llm_box,3,93,True,,0.5343416009714848,0.049264,2.681087,0.32913,0.277114,4500.0,121.592188,39.880194
BO in LLM-elicited bounds,gp_llm_box,3,94,False,blowup,,0.003783,3.865346,0.29,0.25,800.0,100.0,80.63725
BO in LLM-elicited bounds,gp_llm_box,3,95,False,blowup,,0.002823,5.041339,0.378828,0.273773,800.0,132.663847,100.665235
BO in LLM-elicited bounds,gp_llm_box,3,96,False,blowup,,0.002751,4.831327,0.365938,0.284847,800.0,141.596629,111.852038
BO in LLM-elicited bounds,gp_llm_box,3,97,True,,1.1152097914238701,0.048796,2.82161,0.343944,0.280313,800.0,100.0,102.06002
BO in LLM-elicited bounds,gp_llm_box,3,98,False,blowup,,0.003067,3.475238,0.320774,0.321611,4500.0,135.313368,120.0
BO in LLM-elicited bounds,gp_llm_box,3,99,True,,0.7760937664518585,0.049032,3.221373,0.29,0.300121,1237.613545,113.298445,68.495172
BO in LLM-elicited bounds,gp_llm_box,3,100,True,,0.5947251900945888,0.049001,2.647532,0.340561,0.273113,4500.0,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,3,101,True,,1.4079184022699096,0.051101,1.5,0.29,0.35,4500.0,158.0,90.405339
BO in LLM-elicited bounds,gp_llm_box,3,102,False,blowup,,0.004729,5.303885,0.369761,0.311603,800.0,105.142174,111.834405
BO in LLM-elicited bounds,gp_llm_box,3,103,True,,1.7851013706540169,0.049744,3.761178,0.29,0.291602,800.0,105.256883,41.160977
BO in LLM-elicited bounds,gp_llm_box,3,104,False,blowup,,0.002802,5.5,0.39,0.347005,800.0,145.900084,71.283918
BO in LLM-elicited bounds,gp_llm_box,3,105,False,blowup,,0.023512,5.5,0.29,0.25,800.0,120.449974,48.600428
BO in LLM-elicited bounds,gp_llm_box,3,106,True,,0.9358136541548931,0.049457,1.594885,0.315523,0.314394,2309.235834,147.531684,41.37943
BO in LLM-elicited bounds,gp_llm_box,3,107,False,blowup,,0.019192,5.5,0.29,0.25,2848.50296,103.164552,86.151778
BO in LLM-elicited bounds,gp_llm_box,3,108,True,,0.938187024969386,0.051093,4.641317,0.29,0.25,3579.136008,107.830151,114.657905
BO in LLM-elicited bounds,gp_llm_box,3,109,False,blowup,,0.003059,2.205783,0.34186,0.35,800.0,146.629381,104.90078
BO in LLM-elicited bounds,gp_llm_box,3,110,False,blowup,,0.005228,5.5,0.307132,0.25,800.0,131.758138,19.979666
BO in LLM-elicited bounds,gp_llm_box,3,111,False,blowup,,0.004271,5.5,0.29,0.25,4500.0,144.814567,100.140846
BO in LLM-elicited bounds,gp_llm_box,3,112,True,,1.434791239151249,0.051517,4.928079,0.29,0.35,800.0,149.659932,106.762847
BO in LLM-elicited bounds,gp_llm_box,3,113,False,blowup,,0.005124,5.5,0.310116,0.25,2201.557232,116.452713,77.199688
BO in LLM-elicited bounds,gp_llm_box,3,114,True,,1.5624644534888337,0.05182,1.5,0.29,0.25,800.0,107.042266,40.685752
BO in LLM-elicited bounds,gp_llm_box,3,115,True,,0.18843828840013965,0.049336,2.857957,0.346149,0.273207,2241.712316,120.144973,99.811111
BO in LLM-elicited bounds,gp_llm_box,3,116,True,,0.29819558781522215,0.049069,2.751138,0.345366,0.270507,2034.83003,143.091234,15.0
BO in LLM-elicited bounds,gp_llm_box,3,117,True,,0.5082678551235935,0.049519,2.972644,0.34798,0.275937,2465.83582,103.885021,119.128356
BO in LLM-elicited bounds,gp_llm_box,3,118,True,,0.532086748543027,0.049087,2.696708,0.349117,0.265569,3233.937416,104.799934,79.047458
BO in LLM-elicited bounds,gp_llm_box,3,119,False,blowup,,0.008891,4.625367,0.350961,0.25,800.0,101.049237,66.914918
BO in LLM-elicited bounds,gp_llm_box,3,120,False,blowup,,0.016626,4.66457,0.375025,0.264616,800.0,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,3,121,False,blowup,,0.010929,2.270872,0.347896,0.250295,800.0,158.0,46.278829
BO in LLM-elicited bounds,gp_llm_box,3,122,True,,0.8418966858787746,0.048695,4.305872,0.349485,0.306497,4500.0,126.980437,88.295751
BO in LLM-elicited bounds,gp_llm_box,3,123,True,,0.7574168148805521,0.050378,2.359003,0.305238,0.326807,800.0,115.27531,84.000645
BO in LLM-elicited bounds,gp_llm_box,3,124,True,,1.965526200689601,0.050162,4.126949,0.29,0.25,800.0,151.250267,70.670326
BO in LLM-elicited bounds,gp_llm_box,3,125,False,blowup,,0.003306,5.101489,0.38977,0.309897,800.0,150.663372,89.594675
BO in LLM-elicited bounds,gp_llm_box,3,126,False,blowup,,0.003168,5.5,0.354736,0.26628,800.0,109.124144,80.725385
BO in LLM-elicited bounds,gp_llm_box,3,127,True,,0.48846973604955896,0.052114,2.934584,0.349096,0.269955,4500.0,123.667411,20.703327
BO in LLM-elicited bounds,gp_llm_box,3,128,False,blowup,,0.002821,2.918352,0.344069,0.345282,4500.0,158.0,106.458989
BO in LLM-elicited bounds,gp_llm_box,3,129,True,,0.46075296316578834,0.049313,2.653266,0.337288,0.259317,4500.0,121.963561,69.864688
BO in LLM-elicited bounds,gp_llm_box,3,130,True,,0.7102088233512313,0.052809,2.652706,0.320866,0.309444,4500.0,106.917471,106.7459
BO in LLM-elicited bounds,gp_llm_box,3,131,True,,2.7994695714180304,0.05025,5.5,0.29,0.25,4500.0,103.839143,18.63219
BO in LLM-elicited bounds,gp_llm_box,3,132,True,,2.422038059235183,0.052512,5.5,0.29,0.25,1614.969384,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,3,133,True,,1.338684638887617,0.04946,2.656293,0.334504,0.267422,3172.360673,107.486929,15.0
BO in LLM-elicited bounds,gp_llm_box,3,134,True,,0.7698892940351638,0.050084,2.956849,0.347992,0.268976,1241.832381,118.633094,89.046519
BO in LLM-elicited bounds,gp_llm_box,3,135,True,,1.1311914920429027,0.049763,2.845232,0.347529,0.316134,2135.914305,141.74368,24.276411
BO in LLM-elicited bounds,gp_llm_box,3,136,True,,0.5193258936736133,0.049342,1.890618,0.343295,0.25,2293.826314,123.860455,85.713037
BO in LLM-elicited bounds,gp_llm_box,3,137,True,,1.0081152939510052,0.049462,1.950615,0.324974,0.299342,3531.513901,101.765825,33.150516
BO in LLM-elicited bounds,gp_llm_box,3,138,True,,0.3480962550132076,0.050796,2.277485,0.347792,0.268155,2713.752303,121.916133,118.974914
BO in LLM-elicited bounds,gp_llm_box,3,139,True,,0.16064183798513806,0.049093,2.649127,0.346784,0.267015,2184.354055,124.930849,95.321903
BO in LLM-elicited bounds,gp_llm_box,3,140,True,,0.13146310627718794,0.048947,2.6508,0.346889,0.266998,2189.30334,124.769291,95.462237
BO in LLM-elicited bounds,gp_llm_box,3,141,True,,0.30233776261987977,0.04976,2.7064,0.344141,0.265211,2076.600393,125.714052,86.934567
BO in LLM-elicited bounds,gp_llm_box,3,142,True,,0.24965418837630432,0.049429,2.589125,0.349586,0.268416,2306.823497,123.956404,85.916098
BO in LLM-elicited bounds,gp_llm_box,3,143,True,,0.9345433213029471,0.04937,1.5,0.29,0.298906,2425.864068,113.557293,45.288915
BO in LLM-elicited bounds,gp_llm_box,3,144,True,,0.3764838045892944,0.049468,2.559905,0.34508,0.266127,2360.570835,150.877334,37.246414
BO in LLM-elicited bounds,gp_llm_box,3,145,True,,0.7409686878620083,0.049222,1.9257,0.34086,0.270065,1912.3914,142.601786,61.851403
BO in LLM-elicited bounds,gp_llm_box,3,146,True,,0.19140221031158552,0.048804,2.763286,0.347479,0.270223,2957.218466,121.299586,50.876287
BO in LLM-elicited bounds,gp_llm_box,3,147,True,,0.8336963567777396,0.049661,2.189605,0.296745,0.334985,1521.765802,102.109355,63.784694
BO in LLM-elicited bounds,gp_llm_box,3,148,True,,0.332666404248095,0.049626,2.766756,0.345897,0.265127,2356.807465,129.69899,81.807922
BO in LLM-elicited bounds,gp_llm_box,3,149,True,,0.21264823506274846,0.049349,2.70365,0.350319,0.264482,2114.692074,132.647845,105.090336
BO in LLM-elicited bounds,gp_llm_box,3,150,True,,1.1153631053092092,0.049185,1.5,0.307818,0.288741,3035.697935,104.985963,105.437977
BO in LLM-elicited bounds,gp_llm_box,4,1,True,,1.186887607863773,0.050315,5.522983,0.29727,0.335562,2788.010364,135.853372,31.26838
BO in LLM-elicited bounds,gp_llm_box,4,2,True,,0.6379166916482676,0.049062,4.238223,0.280516,0.307236,2020.638667,136.247916,60.053112
BO in LLM-elicited bounds,gp_llm_box,4,3,False,blowup,,0.005064,4.290788,0.361106,0.251902,1023.319122,156.700231,66.330158
BO in LLM-elicited bounds,gp_llm_box,4,4,True,,1.3474617273628124,0.04802,5.356237,0.364353,0.342515,3597.950077,150.115402,45.011789
BO in LLM-elicited bounds,gp_llm_box,4,5,True,,0.7441593777462353,0.048938,2.067459,0.311612,0.274104,2063.642146,137.959839,40.64874
BO in LLM-elicited bounds,gp_llm_box,4,6,True,,0.9497090626618002,0.048027,3.445202,0.315877,0.258317,1684.0198,102.84433,121.881765
BO in LLM-elicited bounds,gp_llm_box,4,7,True,,2.3499506634527894,0.049221,1.563391,0.348559,0.344707,1878.587824,152.576325,95.289045
BO in LLM-elicited bounds,gp_llm_box,4,8,True,,3.5254329744519635,0.049856,5.264267,0.353344,0.319898,2975.480608,104.798754,20.1345
BO in LLM-elicited bounds,gp_llm_box,4,9,True,,0.8027246917079848,0.049926,1.681826,0.286425,0.344395,1404.90233,135.512419,124.290786
BO in LLM-elicited bounds,gp_llm_box,4,10,False,blowup,,0.002891,2.673661,0.363315,0.342937,1299.699541,149.868126,105.476612
BO in LLM-elicited bounds,gp_llm_box,4,11,True,,0.8104771363036445,0.048,1.594742,0.294698,0.255394,1883.543583,130.52996,31.504863
BO in LLM-elicited bounds,gp_llm_box,4,12,False,blowup,,0.004559,3.385442,0.364038,0.292606,900.0,158.682166,94.349816
BO in LLM-elicited bounds,gp_llm_box,4,13,False,blowup,,0.008288,4.061763,0.28,0.25487,2116.650185,134.497789,21.372887
BO in LLM-elicited bounds,gp_llm_box,4,14,True,,1.2602166489366278,0.050459,1.248472,0.330883,0.346546,900.0,124.756512,23.33514
BO in LLM-elicited bounds,gp_llm_box,4,15,True,,1.6112365182021469,0.051001,6.0,0.28,0.35,913.18823,160.0,130.0
BO in LLM-elicited bounds,gp_llm_box,4,16,True,,0.7607645542334248,0.049813,4.297893,0.280942,0.342523,1956.572845,137.127991,86.458049
BO in LLM-elicited bounds,gp_llm_box,4,17,False,blowup,,0.022904,2.804041,0.281417,0.269443,2271.866236,125.100443,31.964297
BO in LLM-elicited bounds,gp_llm_box,4,18,True,,1.6250836072436894,0.047509,5.039156,0.366782,0.25,1428.748321,160.0,47.603452
BO in LLM-elicited bounds,gp_llm_box,4,19,False,blowup,,0.003752,3.39151,0.362325,0.272355,900.0,160.0,94.576763
BO in LLM-elicited bounds,gp_llm_box,4,20,False,blowup,,0.034883,4.040699,0.280574,0.295734,2090.954349,133.770428,49.693962
BO in LLM-elicited bounds,gp_llm_box,4,21,True,,2.341738910575944,0.050567,2.220039,0.362277,0.345096,1067.008993,155.68038,58.438272
BO in LLM-elicited bounds,gp_llm_box,4,22,False,blowup,,0.003673,4.416505,0.361941,0.25,964.125515,160.0,81.410536
BO in LLM-elicited bounds,gp_llm_box,4,23,True,,1.3430828712022551,0.047614,1.2,0.293193,0.25,900.0,121.256533,64.051441
BO in LLM-elicited bounds,gp_llm_box,4,24,True,,3.2216850959336485,0.04744,2.369591,0.376878,0.281895,4000.0,149.814961,106.432729
BO in LLM-elicited bounds,gp_llm_box,4,25,True,,1.199392443887225,0.046743,1.2,0.289735,0.25974,2287.454898,121.301464,73.086407
BO in LLM-elicited bounds,gp_llm_box,4,26,True,,1.2722635093346206,0.047077,1.423575,0.296295,0.251247,1468.15025,101.190833,76.406501
BO in LLM-elicited bounds,gp_llm_box,4,27,False,blowup,,0.003666,4.161623,0.362166,0.295074,1037.684265,154.193244,78.107467
BO in LLM-elicited bounds,gp_llm_box,4,28,False,blowup,,0.041072,3.665733,0.280815,0.292492,1712.485411,147.989539,64.324689
BO in LLM-elicited bounds,gp_llm_box,4,29,False,blowup,,0.045649,4.626335,0.28,0.296876,1650.387916,152.807587,70.288342
BO in LLM-elicited bounds,gp_llm_box,4,30,False,blowup,,0.043916,3.679599,0.280067,0.329587,3645.911346,101.965076,113.513671
BO in LLM-elicited bounds,gp_llm_box,4,31,True,,0.40285857023682003,0.049329,3.49085,0.280889,0.331992,2479.401297,126.281139,94.72396
BO in LLM-elicited bounds,gp_llm_box,4,32,False,blowup,,0.002786,1.652551,0.280853,0.344541,2628.740271,133.691712,130.0
BO in LLM-elicited bounds,gp_llm_box,4,33,True,,1.0412021371335805,0.048604,5.785041,0.283908,0.333583,4000.0,150.274216,39.934271
BO in LLM-elicited bounds,gp_llm_box,4,34,True,,1.7859185478098383,0.050009,3.827523,0.362669,0.299923,4000.0,160.0,80.38325
BO in LLM-elicited bounds,gp_llm_box,4,35,True,,0.430897429381749,0.048958,3.750495,0.280724,0.267936,2611.684283,115.796275,90.481679
BO in LLM-elicited bounds,gp_llm_box,4,36,False,blowup,,0.002726,3.404595,0.281243,0.308359,2521.659248,120.509199,98.461819
BO in LLM-elicited bounds,gp_llm_box,4,37,True,,0.987573082238681,0.04876,2.354036,0.28042,0.287113,3263.692229,109.898376,83.017036
BO in LLM-elicited bounds,gp_llm_box,4,38,True,,1.2336998803741583,0.049409,6.0,0.28,0.263112,3045.684762,105.047222,120.611746
BO in LLM-elicited bounds,gp_llm_box,4,39,True,,1.7124914256607757,0.050681,1.2,0.280951,0.255754,1467.194936,102.323447,61.343775
BO in LLM-elicited bounds,gp_llm_box,4,40,True,,0.7959244738937101,0.050931,2.829745,0.292908,0.299676,2578.521131,145.826021,125.927433
BO in LLM-elicited bounds,gp_llm_box,4,41,False,blowup,,0.002941,2.694752,0.361031,0.35,900.0,140.53902,111.933665
BO in LLM-elicited bounds,gp_llm_box,4,42,False,blowup,,0.045988,3.666011,0.28,0.35,3590.813672,128.147213,129.963822
BO in LLM-elicited bounds,gp_llm_box,4,43,True,,1.4388892390802452,0.047951,4.305438,0.337,0.331193,900.0,155.64202,87.747808
BO in LLM-elicited bounds,gp_llm_box,4,44,True,,1.2100565501367098,0.047888,1.445253,0.28,0.35,2152.193447,160.0,91.099762
